!Series_title	"Explore the role of RHAMM in invasion/metastasis of breast cancer"
140	1.373150263	0.493576254	1.000114961	0.505805385	3.86852595	-0.346697059	1.87361539	0.391274825	1.260679085	-0.017406387	0.406276268	-1.238875471	-0.111356632	1.921299937	1.587921048	-0.362810721	0.527394958	2.052743338	-0.40990939	0.286126022	0.211453983	-1.20615227	-1.447842404	-0.049439052	1.863307868	-1.387779321	0.347956586	-0.356903668	-1.073319045	0.176371909	-0.157564481	-0.937252955	0.370081739	-1.577485178	-0.327864313	0.490757744	0.10583586	0.155840666	1.109982796	1.549207695	-0.229526086	1.970207748	-0.492578698	0.917179755	-2.17942003	-0.653454778	0.22273206	-0.64214235	-0.050241644	0.422963447	-0.517513471	-0.008528976	0.506410572	-0.18248609	1.046550791	0.261156964	0.008528976	-0.227617912	0.114681008	1.270910657	-0.170012341	-0.342643418	0.245764264	1.550396099	0.623580165	0.258620215	0.211536874	-0.64877114	-1.360207857	-0.22909151	1.269331853	-0.71037429	-0.174302826	-0.060465192	-0.854573726	-0.591061735	-0.844533308	0.919967422	-0.181249796	-0.636838284	0.169707607	0.657962011	-0.307763438	1.211244759	-0.775982476	-0.833832617	1.130556647	-1.097350359	0.378203327	-1.868375304	-0.41740854	0.262044931	-1.304239001	-1.490680148
141	0.751049401	0.003159037	-0.905173011	0.234421173	0.012201807	-0.726311496	-2.822821864	1.546650955	-1.504449545	1.484640186	1.846428748	-0.121954709	0.261220039	-0.023332056	-0.891969665	-2.566693237	0.607569721	0.826929512	-0.169603574	-0.955075723	-1.779941478	-1.917429616	-1.294383082	-0.630644304	-0.863419168	0.001212938	-0.55224126	-7.15E-04	0.530272159	0.170767556	-1.208448521	-1.089130884	0.24975026	-1.304657768	0.4411049	-0.357822569	-0.404912364	-0.374460007	0.787341626	0.797237307	0.341310611	1.090899549	2.006081543	0.102625577	-2.519545358	0.608974023	-0.640680672	0.521397749	0.391122667	-2.683029889	0.038760902	0.153580768	-0.213478957	-1.633926367	0.916127115	0.424756553	0.365306042	-1.850264034	1.04283243	-0.858856005	0.263039814	0.161939263	-0.34025386	-0.062786749	0.169546465	1.482448143	1.544577972	7.15E-04	-0.569892438	-0.245367495	0.280407275	0.990387497	-0.896827949	0.899899101	0.969186411	0.194166464	-0.136177177	1.295967463	0.324118909	0.318950866	-1.022440217	0.603004478	-0.255068809	0.276403499	-1.75894497	-0.095302791	-0.506143357	-0.114157063	-0.229001494	0.341682406	-0.685784332	-0.581248375	-0.926233824	-0.038207754
142	-0.155530356	0.372591206	-0.217187855	-0.014803044	1.787976461	-1.550797194	-1.185875862	1.217260319	0.139068127	1.713730749	-0.23073411	0.237586461	1.394440295	0.032318278	-0.549425484	-2.331253639	0.103865418	0.953495413	0.150640929	-0.956915774	0.220383261	-2.893686909	0.258340979	-0.040784992	-1.452991745	0.918917872	0.409251893	-0.537752354	0.552921976	0.629571464	-1.431513061	-1.326272474	0.504123798	-1.098818108	1.026654733	-0.359520346	-0.329148321	-0.163256131	0.676171407	0.311395937	0.204290529	0.451736066	1.169202	-1.133589244	-1.415980713	0.419225581	0.491883584	0.71702542	0.207578343	-0.633872944	0.388930259	0.064389063	-0.798975065	-0.412293111	-0.023754391	-1.2077007	0.019231862	-0.852778022	-2.396795079	0.523745145	-0.0576927	-1.002186625	-0.342565431	-0.589351087	0.180054726	-0.358590198	-0.893831172	-1.688040984	0.719666372	1.337376403	-2.466321123	1.307500283	0.121234425	-0.126335013	0.014803044	1.304310971	-0.558891602	0.961752812	0.628261443	-1.470942121	-0.825446058	-0.085731607	-0.720469914	0.711781651	-1.547464131	0.799779158	-0.273551482	0.898511429	-1.097172811	0.64850702	0.218891406	0.416908569	-1.811910695	-2.197520112
143	-1.592113765	0.67055917	0.331225947	0.594362405	0.493369138	-0.217489137	-1.187188002	-0.163161434	0.162620224	0.036766369	-0.860606567	0.313447156	1.558036463	0.12189696	0.098115799	-0.487427171	1.034518341	0.271360527	-0.703376574	-0.907996698	1.818295514	-0.701487488	0.28185308	1.975092079	-1.309078396	-0.40855123	-0.851198649	0.003914781	0.180079704	0.626506812	-2.301023909	-0.020098181	-0.951622457	-1.166608067	0.287240696	-0.698504182	-0.414027884	-1.0098677	1.862876531	1.193415825	0.531196852	1.715110191	0.956855112	-0.206496728	-2.089024687	0.633859887	-0.494776848	0.039994243	0.53597096	-2.301551252	-0.045982474	1.215100407	0.153064134	-1.295583185	-2.227941801	-0.681864984	-1.382214693	-0.910556177	-1.489157466	-1.168729292	-0.727773041	-2.109529441	-0.263318671	-0.506979131	1.759418399	0.309512909	0.221155697	-0.147177998	0.12860377	0.287697502	-0.203468436	1.190395456	0.343698388	0.287632761	0.594411223	-0.893056374	-0.286697485	1.452101527	0.938805632	-0.003914781	0.129394476	-0.237322993	0.520461333	0.936663984	-0.997566015	0.138255024	-0.208605116	-0.78674608	-2.455771105	-0.211665179	0.112813355	1.687377835	0.220281977	-0.798124964
144	-0.158479919	-1.789575604	-0.535694369	0.167111563	-0.442907586	-1.068977148	-1.825283763	1.630490007	1.711843471	2.017080261	0.280872863	-0.207435034	0.036628456	0.616991569	2.043246581	0.354858651	0.713088359	-0.369021023	-0.379541478	1.945546681	-0.026978507	0.484717893	0.478344414	-2.144833963	-0.432447672	-0.170766799	0.324541384	-0.443063483	0.786959045	1.365581156	-0.101336191	-0.056509948	-0.661127314	0.130214369	-0.732222541	0.456178738	-0.086091172	0.469642552	-0.103635273	2.059154791	0.286669871	-0.270896064	0.145005871	0.237657456	-3.227345091	0.119003254	-0.906033808	-0.743098894	-0.416974932	0.488884237	-0.900952365	-0.261688725	1.203248788	-0.8982836	-0.377040292	-1.011806105	-0.560980953	-1.102737506	1.031879872	-0.019768843	-0.773864388	1.55288795	-0.690527073	-0.963018803	-1.165197258	0.583907533	-0.123665352	-1.569031295	-0.320089061	0.543769024	-1.305416014	-0.801478854	0.439116716	2.02639218	0.809414978	0.960841915	0.586617824	2.097927021	0.949104373	1.539248962	0.019768843	0.92727595	0.984809691	-0.106626635	0.506264456	0.573173343	1.504885291	-0.693813118	0.740323603	0.230457304	0.635295113	-0.577372751	-0.540534823	-0.785594338
145	-0.185632506	-0.267783887	0.361902547	0.033007163	-0.97306282	0.205154426	0.677800717	-0.016768337	0.386850957	-0.184363921	0.141919546	1.491394457	-0.071257231	0.579330231	-0.125778161	-0.299898809	-0.217918142	-0.020016506	0.112038857	-0.572370487	-0.133746295	-1.26715165	0.183848882	-0.963777042	-0.874921134	0.226463616	-0.17528876	-0.440018936	-0.16150244	-0.741623854	-2.123294444	-0.657549594	0.529020228	-0.426868686	-0.159382755	0.087672675	-0.632485844	5.682224745	-0.13064154	0.158598801	0.059051191	-1.449153417	0.722882773	-0.582283085	0.180983205	0.283896073	0.055639942	-0.433334462	0.015605965	0.008221038	0.117340289	-0.189701199	0.240647738	1.132435786	-0.198691669	0.182049461	-0.716437791	-0.827780861	-0.006361286	-0.011709328	0.213871536	0.233248322	1.006554794	0.237128228	-0.336574125	0.783402233	0.950984146	-0.551212799	0.260761843	0.225815	-1.062791823	0.067458702	-0.258758988	-0.75326733	0.029390377	0.636756648	-0.113917054	-0.100183124	-0.385137382	2.74151915	-1.230740677	0.006361286	-0.83873748	0.397161794	1.000114904	0.077472638	-0.260805295	0.085077614	0.35750602	-0.04773856	0.144570023	-0.916059967	3.852557363	2.715629021
146	0.458901114	1.046425425	-0.840760677	1.075465788	-0.725664433	-0.188436499	-2.542979553	0.628144856	-2.359284806	0.95954615	0.477327081	-0.261542861	1.956198361	0.732006515	-1.375674485	-0.630811505	0.717230176	0.131356732	-0.23215566	-0.449036302	0.456947723	-1.288173993	-0.937254657	-0.678575652	-0.385858586	1.362419715	0.123899849	0.195664525	-0.100247465	-0.495494142	-1.159034774	0.169317376	-0.332501704	-2.031258389	0.514477069	0.148124426	-0.894099029	-0.507340422	0.701113975	0.526136821	0.210487804	1.223711036	1.822774821	0.881592754	-2.656101335	0.862402522	-0.420335828	0.115545689	0.912442782	-1.96952703	0.489186807	0.643355655	-0.001780592	-1.200232375	0.508880167	-0.423863575	-0.143581746	-1.903508695	-0.833681867	-1.481470657	-1.098039874	0.174256754	-0.876424685	-1.419701077	0.811747108	-0.63185894	-0.541567114	-0.136853239	0.886870395	0.452234563	-0.893605749	0.992504347	-1.796312191	0.187651361	0.613612082	0.747515221	0.34845187	1.380359156	1.617195288	-0.417395213	-0.189574964	0.804589465	-0.513756081	1.498147247	-1.257855674	0.364658492	-0.841445335	0.045176589	-2.079359555	0.454374374	-0.457116142	0.01293494	0.001780592	-0.007174223
147	-0.533894024	0.562568767	0.815793855	0.749839788	0.695336889	-0.416067156	-0.995397375	-3.391689446	-0.486599085	-1.329970845	-0.445947002	0.40413008	1.25186379	-1.478981383	-0.513048298	-1.097769429	0.618277631	-2.129361103	-0.831070903	-1.624108165	1.273459681	0.148216381	-0.203042729	0.09813643	0.300002129	0.833897419	0.094483991	-0.656039833	-0.296489448	-0.467726799	-1.234317578	1.039408887	-1.989084472	-0.490185635	0.267182113	-1.491175021	0.510920298	1.269370687	0.948594362	1.024921342	-0.171294446	1.016609282	-0.129459468	0.977718315	-0.836020801	-1.732406345	0.314388721	0.752488128	-0.772852833	-1.107026473	-0.148809173	1.132729405	0.099881287	-0.868457586	-0.202937952	-0.332162361	0.48248088	-1.053488953	1.143354619	-0.317738079	-1.587288817	0.09410856	-0.371158667	-0.45309842	0.602267566	0.37359077	0.573796821	0.28528008	-1.18346428	-0.222078484	-0.751013405	0.328589246	0.023575754	0.249364644	2.427646978	0.132981676	0.158302548	0.428491183	0.902374233	2.190833775	-1.569541893	-0.314432269	2.441930516	-1.023452095	0.265856335	-1.010211206	-0.983939783	0.149581845	-0.023575754	-0.083036472	0.276381957	0.566028158	-0.88467542	1.51672802
148	-0.550221133	-0.694114659	-0.102157136	0.517815381	-0.980154114	1.293375871	-1.77029129	0.201361259	0.734181118	-0.304230297	-0.310068886	0.301410638	-0.081877444	1.838711908	0.741046144	-0.268942528	-0.699497117	0.813554159	0.222734338	0.69500613	-0.889486788	-0.952288813	-0.650881111	-1.398457793	0.215253055	-0.642623877	-0.332764156	0.202334216	-0.179948752	-0.621194854	0.063924204	-1.087252775	1.268019793	-0.985204183	1.039852472	-1.119965423	-1.062193065	0.454547859	-0.453631446	0.199686865	-1.19466996	1.051238661	2.149851867	0.729923889	-1.000342975	-0.994391812	0.712021131	0.525925712	-0.210554981	-0.714393679	0.474298536	0.63319675	-0.223811401	0.302755583	-1.328529189	0.168711678	-1.238477943	-1.350023029	1.184675008	0.943831706	1.046001976	3.677862599	0.101886441	-0.102500058	0.513272491	-0.540257616	-0.406841314	0.251936833	-0.995782364	0.200714047	-0.601786538	0.269465235	0.275188812	0.02644876	1.118406521	0.914509344	-0.884320607	0.719621268	-1.187631802	0.870712269	-1.426052794	-0.540846011	-0.659919022	-0.46746462	0.916037779	-0.418316548	2.649377918	0.401714426	1.473411036	-0.714459747	3.338857924	-0.02644876	0.241856797	-0.124024385
149	0.547814577	-0.107670575	-1.0063472	-0.621062224	0.869968996	-0.74319637	-3.20123743	0.788161308	-0.287268274	0.528380354	-0.950344028	0.298527396	0.465802903	0.954830703	-0.999984761	-2.057136303	0.056613651	1.37005643	-0.727442158	0.763444512	-1.171486588	-1.051888691	-0.067904963	-1.030562218	-1.481003543	-1.74307197	-0.98856414	0.272883179	0.980382325	0.616489927	0.00367507	-1.124609235	-0.148820859	-0.765212817	-0.138281914	-1.511172946	-0.322654487	1.316509441	0.660024541	0.761856403	0.660687278	0.485329381	1.942899197	0.729574542	-1.806563072	0.065808054	0.040848977	0.578246827	0.945209305	-1.661443029	0.032830334	-0.716488264	-1.035377853	-0.677376587	-0.280845164	0.114976922	1.170198692	-0.32225252	1.015124692	-0.11065462	-1.621764787	-0.00367507	0.344508123	0.709849555	1.227870227	-0.227556268	-0.20204047	-0.841858851	-0.479739999	2.129768123	-0.511552694	1.019120197	-1.094539852	-1.201351307	1.432261801	0.398678357	0.033072918	1.891746375	-0.391703573	1.056390998	-1.145983427	-0.564737339	0.289011856	0.141521194	-0.364405983	1.161115245	0.587441463	0.644483027	-1.285018586	-1.485101962	0.206804006	0.397118332	-1.841008189	0.750450711
150	0.636019247	0.401012821	0.032973118	-0.220169659	0.527818415	-1.654968284	-0.803202058	0.019524903	-0.484911652	0.230482501	-0.658212864	0.273071645	1.245226355	2.364758587	0.8582377	-2.831543754	-0.009847432	1.242683526	0.16860088	-1.304339677	1.787794316	0.954093235	0.06715501	-0.234197016	2.623592946	-0.234704397	0.108113012	-0.338247919	-0.934431427	0.024668228	-0.662799453	-0.928217034	-0.604157152	-0.521648691	0.541234371	-0.57646979	-0.897872046	1.1984638	0.209561402	0.147536644	1.813564474	0.78839884	0.190633965	-1.541705049	-1.042982212	0.339062404	-0.408497967	0.050449669	0.576860923	-1.254900699	-0.549077566	0.733116369	0.524549567	-0.48107831	-0.548941295	-2.709787224	0.009847432	0.317873958	-2.45831396	-1.569446082	-0.28444626	-2.178920778	-0.166134989	-1.029673547	-0.310442942	1.32200996	1.418464765	-0.353784636	-0.010213551	-0.225155251	1.477880563	0.023311423	-0.2419657	0.275367598	0.701139688	-0.469374992	0.061086458	0.328601259	0.836177276	0.1112618	0.133792589	-0.225378582	0.406451911	1.035133757	-0.838570099	-0.1006165	-1.442530691	-0.448840917	-1.288134477	0.787654244	-1.145688548	-0.099004451	0.133678559	-1.689611139
151	-1.49247317	0.556770594	0.852023935	-0.361310471	-0.503595361	-2.285084938	-1.669335787	2.173829735	1.580764179	0.088518402	-0.651813852	0.664347079	0.197784069	-0.72381223	-0.515544869	-3.222728188	-2.85069509	1.122868333	0.777556688	-1.268072772	-0.294494528	-1.361421941	0.656338338	-0.177166651	-0.839295062	1.009312288	-0.383192318	0.298350274	0.00152878	0.251651204	-0.652385209	-1.036316025	-0.422310891	0.568982944	-0.00152878	-0.421505402	-0.529049141	1.104480933	0.216303843	0.09385603	0.050735108	0.654761467	0.101753357	0.389045815	-0.693640185	0.463518695	0.111522055	0.548460482	-0.244213889	-1.124380731	0.25707408	0.446396848	0.148867127	-1.367717146	-0.276375736	-2.293606984	-0.300336506	-0.482537674	-1.466474412	-1.000463778	0.820173272	-2.073608873	0.214645757	0.464850314	-0.266946449	-0.490541344	0.139190004	-0.093165498	1.426235184	0.781256499	-0.955159512	-1.579224694	0.164801281	-0.663194611	1.352270078	0.249169894	-0.250581166	0.304282209	0.036091358	-0.720618799	-1.440116895	0.103073853	-0.176273597	-3.01153252	0.286441128	0.469547823	0.47470635	-0.168888692	-0.153401293	0.604877584	0.840267713	0.604371894	0.158786244	-0.699631916
152	0.888661784	0.257402738	-0.149371911	0.646027005	0.17829566	0.365842203	-0.099067888	3.008970799	3.373181843	1.494907645	0.84406552	3.073625879	0.443051519	0.635854126	0.619737987	-0.252642496	-0.007243429	1.392371551	-0.112462386	-0.30725867	0.455752403	-0.354115933	2.306052714	0.130085735	1.589511183	2.763411958	-0.025098611	0.007243429	0.013530101	-0.241731482	-1.041752182	-0.417299702	-0.320138003	-0.696052155	-0.309634658	-0.1474998	-0.238639048	-0.331514096	-0.25101962	-0.129618005	-0.529333563	-0.165921009	0.298773908	-0.111501508	-0.486847955	0.034605967	-0.241719436	-0.411139612	-0.072928571	-0.155863254	-0.267494128	0.26482498	0.10202851	-0.379731357	0.067810804	-0.111230466	-0.137634105	-0.447409002	0.069046719	1.423320821	1.675469047	0.323635623	0.400250056	1.255179067	2.094331829	2.203609418	1.1512959	-0.146036178	2.270170695	1.413179076	-0.318346596	0.285361872	0.581586064	-0.548239743	-0.288530891	-0.231281874	0.083096344	0.213168933	-0.279370135	-0.171886441	-0.490094244	-0.160874862	-0.613884029	-0.113334407	0.235707712	-0.367743774	-0.280145081	-0.135763622	-0.196364486	1.926053338	1.642446618	0.197577755	1.747179267	0.229847752
153	-0.27615025	-0.046224942	-0.451498623	0.054842302	-1.516372645	-0.841471047	-0.449452903	1.016936929	-0.356292701	-0.036797063	0.449588723	-2.632530495	0.539838612	-0.87930772	0.762934473	-0.986160197	0.218119589	-0.477308328	-0.324055999	0.632322293	0.82792689	0.868303365	0.243107858	-1.559617325	-0.600871469	0.140879983	-0.864988179	1.128877971	0.597575875	0.241357269	0.052273157	0.485015533	0.086394109	0.036797063	-0.321017575	-0.462457183	0.104620827	0.097959471	0.11967978	1.098086579	1.659197049	-0.948661562	-0.960217297	-0.230106069	-2.244140967	0.122996234	0.197219851	-0.622646644	-0.222777911	0.993531417	-0.45239701	-0.28569495	1.149986874	-1.162400973	-0.3010173	-1.085697278	-1.038447185	-0.744130763	-1.600806296	-1.35006735	-1.464815533	-0.080192516	0.442054048	-0.980074043	-0.491127207	2.269104776	2.556656468	0.062441002	0.087927662	0.169574293	-4.322268921	0.104658806	1.107100044	1.690643245	-0.050743082	0.567593315	0.073535426	0.82964439	0.953791667	-1.287432982	1.055863634	-0.572204798	-0.095966556	0.042350794	-0.876027761	-0.212380023	0.772773414	-0.981806175	-0.85046278	0.214980776	-0.839420955	0.273784643	0.61461758	0.690284567
154	-0.560773314	-0.828069061	-1.200044449	-0.678773175	0.351347566	-0.141476442	1.217356928	0.649743464	0.235758886	0.148015958	0.708816752	-0.451556915	-2.177764589	0.207666286	0.750442246	0.243058512	-1.712807935	0.393690025	0.680147112	1.22760888	-0.702904396	0.941077198	0.375419545	-1.098079267	0.88472949	-0.692454661	-1.703566712	0.919000671	-0.653958934	0.704285164	0.614021504	-0.250335716	-0.385272824	0.85240206	-0.665077973	-1.23982298	-1.709519425	1.942080126	-1.831511906	0.197058486	0.48664185	0.510433278	-0.82245928	-0.051608624	-0.498532231	-1.270413148	-0.408051862	-0.556957626	-2.08861211	-0.389853927	-1.153912054	-1.387199883	-0.177697192	0.809298217	-0.515157353	0.629590766	0.910501439	2.360133529	1.345301982	-0.319071266	-2.002831526	0.477606757	0.14641965	-0.949572057	0.340655258	1.238705722	1.223861643	-0.914500666	-1.313058407	-1.692046527	-1.027175886	-1.018131272	0.719247026	0.814139608	1.488319773	0.116073748	-0.603516081	-0.042359465	-0.4680229	0.973823383	0.587346535	-1.888265654	-0.022298632	-1.655724075	0.13172366	-1.450265657	0.534026321	-1.153065492	1.249864386	0.263981655	0.604531579	0.251862299	0.773615819	0.022298632
155	-2.418335316	-0.117193176	-1.092665688	-0.120493308	-0.676357936	-0.339997818	0.143583961	2.23251016	1.236073832	1.002881054	1.030517803	-0.756244562	-0.843332269	-2.678124695	1.329674516	-0.788825406	0.196134163	0.307806914	1.206524308	0.280293526	-0.153459548	-0.069116229	-0.09825821	-1.201705604	-0.913724877	0.397585674	-0.191234258	1.227976291	-0.182596273	0.23057534	-2.359278185	-0.400109226	-0.284429079	0.072020883	-0.624553044	-0.010487977	0.807428727	-0.75403367	-0.959305626	0.955661857	0.230698603	-0.618307402	-0.754163126	0.094854068	-2.404497996	0.393286334	0.176248704	0.499552535	-0.144393897	0.603410561	-0.14530352	-0.385370503	1.181496445	-0.51518647	-1.041212425	-0.404897686	-0.887452982	0.010487977	0.431213749	0.41420074	-0.359684775	0.670699036	-1.365281195	0.71976754	-0.567946705	2.983664773	2.970195822	-0.743724626	0.873567235	-0.424542538	-1.583883851	-0.653511558	0.784746172	1.605283962	0.370689927	0.330567106	0.405309028	0.084263538	0.501398317	-0.668169554	1.188662574	0.324630494	-0.651752024	0.245087481	-0.217731884	0.180052184	-0.473005421	1.016305595	-0.331877454	0.750825616	-1.634322886	0.082133702	0.295300223	1.585349379
156	0.021356349	0.13221003	-0.476179482	-0.338613746	0.803246955	-0.886112086	-2.367258649	0.561682247	0.482298836	1.348990692	-0.424245931	-0.084508016	0.405152939	-0.071066278	-0.691474081	-1.030293975	0.43487637	1.681971879	-0.864146349	-0.284737725	-1.67712934	-1.538122294	0.075966781	-0.955992405	-0.629125833	0.704024075	-0.760280099	2.540680002	-0.141080115	1.088658755	-2.29011275	-0.224333054	0.300601543	-1.5862757	-0.339078217	-0.707258211	0.178208867	1.050596439	0.509094043	-0.390606496	0.867786444	0.177531434	0.256583956	-0.557378994	-1.208475183	0.189168927	-0.187954433	-0.086690472	0.308113611	-0.265036911	0.343801185	0.1321867	-0.592779499	-0.477941317	-1.147935762	-0.174585161	1.359064601	0.280329483	-0.626165797	-0.676029715	-0.10852942	-1.122320177	-0.012136717	0.003952477	1.057751825	2.401534566	2.439576056	-0.003952477	0.518963714	0.287277322	0.01383324	0.862580613	-0.930136712	1.817111228	-0.5718805	0.087768633	-0.194955936	1.381750609	1.634251358	-0.605536918	2.487310371	0.109979234	-1.103380701	0.640557036	0.467218314	0.245010664	-0.184874426	-0.287559766	0.561438162	0.055887488	-0.364219049	0.852320253	0.164922932	-3.222200465
157	-0.425757312	-0.004755761	-1.434600139	-0.399367289	0.30692097	-0.707339677	0.679158465	1.349402198	0.795516174	0.648193313	-0.476574909	0.484929321	0.581918697	-0.746958077	0.280378266	-0.52712294	0.214586939	0.298451311	0.002708602	0.143156955	-0.219460177	0.021090467	-0.676485495	-2.255173469	-0.975599102	0.978973385	0.053008535	0.788051122	-1.352063487	0.209764094	0.004944803	0.87319849	-1.749212021	-0.199075551	-0.464534582	-0.395225986	-0.171135691	-0.179107451	-2.160290742	2.635445615	1.0609449	-0.485755665	-1.467091497	0.28268307	-1.491462113	0.11490553	-1.270788813	-0.357197956	-0.359288074	0.578302617	0.315808362	-0.903565441	2.173952641	-1.18177043	0.344047279	0.039280274	0.472117395	-0.077052967	-1.011436819	-0.892161141	-1.429867538	-0.184464111	-0.255436838	0.396816532	-0.568727903	1.273072571	2.14428193	-0.976891185	0.402927954	-0.39645782	-1.365659646	-0.915393359	-0.002708602	1.640374495	0.777777777	1.567938535	1.07404325	-0.890523479	1.961557546	0.160583765	0.930262654	-0.062959349	0.336869807	-0.921241177	2.596380609	-0.524857287	1.119058685	1.191442652	0.192092772	-0.434429984	-0.373213696	0.761369101	0.363499845	-2.158575179
158	-0.248886977	-0.010027539	-2.047329861	-0.107330731	-1.969975731	-0.477134909	-1.265064194	-0.25811913	0.44155736	2.423967656	1.849426599	0.074990251	0.741950085	0.726168019	0.526189679	-1.240751529	-0.336085284	0.463723663	-1.070149996	-1.078657155	0.888461463	1.503631356	0.201583448	-1.853167966	1.520884526	0.347381979	-0.550658931	-0.569200274	-1.659813715	0.831706145	-1.870579143	0.388347931	-0.14916392	-1.096993234	-0.868454413	-0.450344337	-1.059536679	1.654573905	1.083250361	0.211206067	0.901269415	0.847592953	0.14788379	0.010153672	0.146750653	-0.399178847	-0.712053372	-0.343648246	-1.111353075	-0.159519852	-0.71302525	-0.472907674	0.801087657	-2.654334238	-0.533038164	0.421583974	0.010027539	1.090026398	0.811133521	-2.15375008	-0.982293037	-0.26511018	0.868889853	0.380246931	0.563234817	0.384566499	0.734589184	-1.237145817	0.116989754	-0.440851905	-1.368921846	0.336087991	1.513516984	1.491132221	0.360166526	0.528739094	-1.284475918	0.240877492	0.287820334	-0.251496966	-0.144590548	-0.099918011	-0.474827529	0.693963143	0.515097668	-0.640323689	-0.169233665	0.299297938	2.125532031	-0.429462304	-1.202344482	1.737996646	-0.588868974	0.716799024
159	1.872092946	-0.35332513	-0.017761269	0.148800484	0.461933336	0.03361006	-3.351931462	-0.552498082	-1.139390894	2.134555128	-0.966505223	-1.263974071	1.00549817	0.573649238	-0.749535428	-0.205958398	0.636669599	-1.407744042	-0.313502252	-2.45659067	0.367099454	0.722762305	-0.38145672	0.331385718	-1.841226389	0.220194206	0.026430564	1.399936074	-0.978424626	-1.305975336	-1.071285511	-0.195249676	-0.151642997	-0.952465757	0.15139611	0.434643928	-0.813937219	-1.665272411	0.545852042	0.418739753	-0.069992649	1.520624538	0.573782835	0.871583548	-2.253609493	-0.117947269	0.287730211	0.120709554	0.621108646	-0.423066715	0.566942309	0.615034871	0.59799503	-0.183350209	0.18587025	0.891149097	-0.036540101	0.70103096	-2.166554885	-0.662398259	-1.107965658	0.41337378	0.591816386	0.25901928	1.596395364	-0.766010504	-0.728678722	-0.47781097	-0.244800686	-0.160019084	-1.113161075	0.991220557	-0.440678853	-0.177629448	-0.690029461	-0.488569684	0.043556372	1.331347053	0.132931227	-1.899250389	0.204840313	0.073818197	-0.301155615	1.528451637	-1.268919679	0.335748261	0.052025027	0.017761269	-2.315456984	0.895744395	-0.238721285	1.182531333	-0.302501726	0.746116398
160	-1.813875064	-0.142597202	0.596671387	0.541634533	-0.706526152	0.546105811	-1.625177466	1.336609563	0.688865144	-1.452510008	1.059674943	-0.161622191	-0.074684946	-2.408901079	-1.269820281	0.762921443	0.285028009	-1.611249116	0.654270625	-1.357208598	-0.106773343	-2.049158564	0.235785684	-0.05532622	-1.18871093	-0.533732862	0.771052116	-2.443635117	-0.177095468	-0.87934669	-1.889132741	-1.35960186	0.412826615	0.103154531	0.590246226	0.209517595	0.334200767	-1.528565879	0.079980717	0.094060379	-1.144538882	-1.340639903	0.450220656	-0.027091633	0.127367697	0.102698764	0.168823275	0.124482994	-0.350309945	1.042980877	0.21197364	0.299513018	0.62484314	-0.002200628	0.778511085	0.100630223	-1.784840272	-2.095892921	-1.027394157	0.814468337	0.368724757	0.785284325	0.549461442	0.502792083	-1.464000762	-1.587044719	-1.814669464	0.539849878	-0.067442229	0.609055236	-1.457270254	0.122176534	0.493425289	-1.406471753	-0.89699014	0.863944041	0.702408764	-0.796704475	-1.328548535	-1.272804565	-1.586194002	-0.003702561	0.297145373	0.312918517	0.828269068	0.187520245	0.002200628	0.733766427	-1.398416496	-0.947666967	-0.132028889	-1.713270838	-0.041509297	0.430635885
161	1.206255675	0.394183793	-0.129104162	0.894122514	0.29241791	0.533683799	-0.064391454	3.329693465	3.81405573	0.364147618	-0.070843916	3.55634411	0.633008338	0.881035797	0.686810843	-0.261954755	0.053734475	0.935416113	-0.081622565	-0.332214753	0.649347163	-0.392493439	0.900696729	0.230399117	0.324412735	2.291850693	0.030764997	0.072370835	0.080458211	-0.247918477	-1.277090764	-0.473775066	-0.34878314	-0.832371161	-0.3352713	-0.126695818	-0.24394027	-0.363417711	0.437975429	-0.103692104	-0.617899017	-0.150393452	0.447404993	-0.080386462	-0.563244169	1.20223112	-0.24790298	-0.465850529	-0.030764997	-0.137454834	-0.281060371	0.403732003	0.194305403	-0.425445942	0.150286648	-0.080037784	-0.114004271	-0.512508635	0.151876569	0.644747169	1.198410939	0.4793879	0.536940204	0.580082797	3.195215541	1.511320241	0.594647295	-0.124812969	2.983473048	0.774712881	-0.346478617	0.430151319	0.38932703	-0.642220533	-0.308122737	-0.234475766	0.169950457	0.337280007	-0.296338047	-0.158067575	-0.567420299	-0.143901927	-0.726667449	-0.082744362	0.366274615	-0.038311939	-0.297334962	-0.111598022	-0.189556918	2.670659308	-0.616786208	0.625643868	-0.12196786	0.358736175
